rho_inc	1
theta_inc	15
x_min	15.0
x_max	15.0
y_min	15.0
y_max	15.0
-233.1	-232.1	-231.1	-230.1	-229.1	-228.1	-227.1	-226.1	-225.1	-224.1	-223.1	-222.1	-221.1	-220.1	-219.1	-218.1	-217.1	-216.1	-215.1	-214.1	-213.1	-212.1	-211.1	-210.1	-209.1	-208.1	-207.1	-206.1	-205.1	-204.1	-203.1	-202.1	-201.1	-200.1	-199.1	-198.1	-197.1	-196.1	-195.1	-194.1	-193.1	-192.1	-191.1	-190.1	-189.1	-188.1	-187.1	-186.1	-185.1	-184.1	-183.1	-182.1	-181.1	-180.1	-179.1	-178.1	-177.1	-176.1	-175.1	-174.1	-173.1	-172.1	-171.1	-170.1	-169.1	-168.1	-167.1	-166.1	-165.1	-164.1	-163.1	-162.1	-161.1	-160.1	-159.1	-158.1	-157.1	-156.1	-155.1	-154.1	-153.1	-152.1	-151.1	-150.1	-149.1	-148.1	-147.1	-146.1	-145.1	-144.1	-143.1	-142.1	-141.1	-140.1	-139.1	-138.1	-137.1	-136.1	-135.1	-134.1	-133.1	-132.1	-131.1	-130.1	-129.1	-128.1	-127.1	-126.1	-125.1	-124.1	-123.1	-122.1	-121.1	-120.1	-119.1	-118.1	-117.1	-116.1	-115.1	-114.1	-113.1	-112.1	-111.1	-110.1	-109.1	-108.1	-107.1	-106.1	-105.1	-104.1	-103.1	-102.1	-101.1	-100.1	-99.1	-98.1	-97.1	-96.1	-95.1	-94.1	-93.1	-92.1	-91.1	-90.1	-89.1	-88.1	-87.1	-86.1	-85.1	-84.1	-83.1	-82.1	-81.1	-80.1	-79.1	-78.1	-77.1	-76.1	-75.1	-74.1	-73.1	-72.1	-71.1	-70.1	-69.1	-68.1	-67.1	-66.1	-65.1	-64.1	-63.1	-62.1	-61.1	-60.1	-59.1	-58.1	-57.1	-56.1	-55.1	-54.1	-53.1	-52.1	-51.1	-50.1	-49.1	-48.1	-47.1	-46.1	-45.1	-44.1	-43.1	-42.1	-41.1	-40.1	-39.1	-38.1	-37.1	-36.1	-35.1	-34.1	-33.1	-32.1	-31.1	-30.1	-29.1	-28.1	-27.1	-26.1	-25.1	-24.1	-23.1	-22.1	-21.1	-20.1	-19.1	-18.1	-17.1	-16.1	-15.1	-14.1	-13.1	-12.1	-11.1	-10.1	-9.1	-8.1	-7.1	-6.1	-5.1	-4.1	-3.1	-2.1	-1.1	-0.1	0.9	1.9	2.9	3.9	4.9	5.9	6.9	7.9	8.9	9.9	10.9	11.9	12.9	13.9	14.9	15.9	16.9	17.9	18.9	19.9	20.9	21.9	22.9	23.9	24.9	25.9	26.9	27.9	28.9	29.9	30.9	31.9	32.9	33.9	34.9	35.9	36.9	37.9	38.9	39.9	40.9	41.9	42.9	43.9	44.9	45.9	46.9	47.9	48.9	49.9	50.9	51.9	52.9	53.9	54.9	55.9	56.9	57.9	58.9	59.9	60.9	61.9	62.9	63.9	64.9	65.9	66.9	67.9	68.9	69.9	70.9	71.9	72.9	73.9	74.9	75.9	76.9	77.9	78.9	79.9	80.9	81.9	82.9	83.9	84.9	85.9	86.9	87.9	88.9	89.9	90.9	91.9	92.9	93.9	94.9	95.9	96.9	97.9	98.9	99.9	100.9	101.9	102.9	103.9	104.9	105.9	106.9	107.9	108.9	109.9	110.9	111.9	112.9	113.9	114.9	115.9	116.9	117.9	118.9	119.9	120.9	121.9	122.9	123.9	124.9	125.9	126.9	127.9	128.9	129.9	130.9	131.9	132.9	133.9	134.9	135.9	136.9	137.9	138.9	139.9	140.9	141.9	142.9	143.9	144.9	145.9	146.9	147.9	148.9	149.9	150.9	151.9	152.9	153.9	154.9	155.9	156.9	157.9	158.9	159.9	160.9	161.9	162.9	163.9	164.9	165.9	166.9	167.9	168.9	169.9	170.9	171.9	172.9	173.9	174.9	175.9	176.9	177.9	178.9	179.9	180.9	181.9	182.9	183.9	184.9	185.9	186.9	187.9	188.9	189.9	190.9	191.9	192.9	193.9	194.9	195.9	196.9	197.9	198.9	199.9	200.9	201.9	202.9	203.9	204.9	205.9	206.9	207.9	208.9	209.9	210.9	211.9	212.9	213.9	214.9	215.9	216.9	217.9	218.9	219.9	220.9	221.9	222.9	223.9	224.9	225.9	226.9	227.9	228.9	229.9	230.9	231.9	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5100	5357	3062	1786	2043	2046	2806	4086	4847	3826	2807	4337	4083	4592	5866	5614	5865	6121	5867	5867	6377	5356	4590	4084	3316	3573	3826	1534	1787	4591	5867	6378	3063	3572	3829	3569	4079	4083	3825	4083	2296	1277	3063	2299	2045	3570	5611	7908	3827	6639	8166	12248	11990	11477	12756	11226	10712	10461	13007	19381	20401	19634	17598	14536	14790	11482	7143	7652	7909	4592	7909	9696	5360	7908	11478	15558	14280	10199	8166	9690	6630	5865	4085	3828	5100	5357	4850	5612	2040	2299	2550	3060	2295	2041	1534	1789	2298	2295	4847	2805	2805	3063	4844	3825	3315	7398	9692	11984	13259	11226	11475	10713	9946	8420	6122	6123	6120	6629	5355	6889	7394	11224	6125	9438	10712	10967	9178	8420	8159	7907	10201	11480	11731	13520	13266	10969	7143	6377	10709	9949	10199	13007	10710	9437	10200	11220	11985	11479	10966	11730	12496	11478	10457	8162	10457	10202	7398	9182	16322	20146	19126	19382	17339	13262	8925	15049	14282	15048	10456	10206	13007	14025	15811	17340	14025	10457	12241	12753	8926	11222	15047	12749	10714	12752	16320	21168	18615	16579	14795	11989	10713	10966	10713	12748	12751	13006	12753	14281	14281	11228	11222	10711	9441	11990	14029	12241	10202	11735	11479	9952	9691	10968	11732	13261	13522	10201	8421	11988	13516	12240	11476	14026	16066	21929	26007	15812	10457	6633	7909	6379	6888	9437	10199	12495	17849	13774	10967	8418	2808	3574	5616	15812	18364	6633	8164	33406	11988	12245	31876	36977	36973	4595	3579	5614	12244	3063	4086	5102	14028	10712	9435	15557	4848	9694	16829	17853	14795	6380	10710	7141	5869	5613	4593	5359	6376	5612	4592	5107	5359	6379	6379	6124	5617	5361	5614	5616	9182	9952	8673	8163	8925	16831	19382	12752	13263	14539	11223	13769	12243	13264	13774	16317	12752	17854	15302	14029	13008	23209	14278	13004	12498	10712	11732	15303	15813	13515	10457	13004	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	767	1021	767	255	1	2	1	2041	3060	2295	511	510	510	510	510	765	765	255	764	255	1	2	0	257	1275	2552	2551	3063	2553	5868	11222	11221	8668	3827	2550	3316	4341	3059	768	511	1022	1275	1529	1532	2041	3061	1277	2551	2295	3827	3063	2300	2552	3317	3826	5355	6887	6885	5611	7140	6889	7143	7653	8673	7656	8930	11218	12240	11736	9439	14280	15051	11480	9695	10714	9944	8927	9184	10458	12246	9183	8933	10714	9185	10973	13010	12499	10203	9182	8678	7909	9947	6633	6378	8165	9181	9438	7906	5357	6123	7907	10204	10204	8673	9437	9946	8672	8161	9440	7906	9946	10454	9437	9948	9694	9181	9184	10964	9183	8416	7402	7908	7397	6885	5610	6885	8417	8671	8929	8165	7139	6886	6631	7143	7396	8162	9182	10200	11727	11221	11221	10966	11476	10457	9182	7399	7650	8416	8673	8418	9186	8419	8927	8416	10967	10202	10200	11989	11729	11985	13518	10967	10460	9686	9945	10199	11218	11473	11730	11729	9439	7395	8673	10454	10456	12749	11221	9944	9182	9435	8928	8671	7653	7908	7400	7912	11477	12749	15558	14533	14028	10456	9435	9180	7653	9438	10454	12754	14538	14788	11731	11735	12752	11989	11988	11478	11988	13775	12245	10204	11477	13013	13769	14536	12753	10204	12496	13261	12751	11982	12496	11987	10456	9950	12240	12751	10202	9183	8673	11734	12496	12752	13519	11986	10203	8926	10966	10458	9183	11221	12240	11223	11988	11480	11986	11223	10970	12497	13776	13518	14794	13264	10200	9439	10712	10460	11481	14791	14794	14283	12244	14028	14534	16323	16578	16579	15044	15822	14028	13518	13780	14027	11988	13771	11730	9949	10716	8924	7146	7659	7403	8163	10463	10203	8929	8166	9692	12751	11988	10206	12752	20146	14289	13263	13263	13517	12242	13525	14539	13771	15048	16578	17595	16321	16833	17593	17337	15302	11225	12752	12751	12753	11222	10203	11476	9691	10709	8931	8670	9947	10457	9179	10709	8932	7395	7906	8164	8925	7650	7141	6125	6889	5612	5864	4846	3572	3317	1533	1530	1530	1530	1785	1020	1022	1020	1021	1021	1019	1020	1020	766	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	767	1275	767	1022	1274	767	1529	1277	256	765	510	765	510	510	511	1020	765	509	1020	255	0	1275	1275	1530	1531	2296	2550	2552	2550	766	1025	511	1785	3570	4590	3570	2299	2041	3317	6120	5354	5867	4083	5358	5867	6121	5359	5101	4592	3061	2550	2551	2041	3573	4589	4333	3316	1787	2556	3064	3575	4081	4336	4336	4335	3064	1023	3061	4593	5355	4847	5355	7651	5613	4591	7399	8924	8161	7143	7652	7653	8161	8163	7143	7907	7397	9182	7651	8677	8671	8669	7140	9181	8928	9183	9433	7398	7909	8672	6121	6887	11224	11988	11989	12499	12499	12752	13516	13266	12500	13518	12750	11222	10456	10203	11477	10713	12757	11731	10721	11478	11990	12752	14286	14283	13780	12244	13520	10459	10460	12757	13774	12242	11735	11220	12750	10202	11982	10457	10203	10201	11479	11985	11222	11222	11478	11217	11478	11733	11476	10203	11478	12755	13265	13517	11731	10967	10203	10201	9438	10456	9436	10967	11477	11989	10710	9438	10710	8414	7651	8669	8416	8924	7651	9434	10711	9437	8929	9943	9690	11475	8418	8668	10709	9690	10710	11732	11221	10713	10965	8419	7906	7908	7651	9437	9946	9434	6886	7905	8159	8165	10201	9440	9437	10458	9946	9947	9945	9690	13007	13261	10454	9441	9438	10458	10965	12243	10971	10207	8925	11221	8675	9692	10712	11225	9438	9946	10710	11218	9440	10458	11480	11736	10967	13262	13259	13265	12245	12501	12502	12757	11986	10717	13774	13014	12503	12497	14537	13012	13006	13262	12496	11736	13008	10202	12499	13516	13771	15302	16069	13518	11735	13267	11733	11227	10968	10459	11476	13264	15298	14793	13261	13774	15556	17345	17852	15554	16580	15814	15556	14282	15561	18361	16832	15302	16583	18618	17600	13007	14544	16831	17599	16328	15300	16321	16830	14031	14794	14540	14285	14536	14535	13008	12497	13262	10710	9948	10199	9691	8415	9434	8672	8928	7399	8416	7906	6630	7399	6121	4848	5865	5869	6121	5103	5355	5610	6120	6376	5866	4085	3318	3827	2042	2298	2551	2042	2804	3061	2805	2805	2040	2040	2296	2806	2551	3315	4591	2297	2806	3315	2806	3825	3062	4591	4081	3571	2297	1276	1275	1275	765	255	0	0	0	255	255	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	256	1278	1020	1021	1530	766	765	511	510	1021	256	2	510	1530	510	510	1530	1275	2805	764	510	1276	765	3572	2296	4081	1275	1277	256	1	2550	1784	2042	3825	1530	5107	3315	2804	6121	3568	8159	3316	2552	510	512	5102	3826	6887	3315	2549	6377	3572	6375	3062	6379	3316	3061	5359	2807	7908	4851	4592	7402	4589	6379	2551	4337	7406	4845	12496	4338	7653	4845	5102	7908	2040	5103	3061	2554	8675	4079	10710	5611	12243	7649	7396	13520	5356	10966	6120	7395	15301	7142	12242	6123	14029	5867	7394	18613	9943	16321	8930	9436	18618	9434	16327	7394	7650	16070	8671	15304	7139	12241	6632	7395	14792	6633	12748	6125	5355	11224	6123	10717	7139	14794	6887	6126	13518	7140	17599	9435	8670	18117	10201	23461	11476	11989	20659	11984	24742	11987	24995	11734	11225	19643	8673	17601	10459	10201	19897	9695	16073	7144	17345	9690	9690	16325	9182	18872	10202	9947	17347	8929	20399	12241	23458	11223	8926	20916	9945	16577	8924	8923	14282	8416	17087	7397	7140	14538	8417	14283	6629	11224	6125	8419	17594	8418	17852	6884	7143	18621	9181	14797	6887	13777	6377	6379	13264	5865	12760	4848	5357	14791	7140	13009	6124	5866	15048	8416	14286	6633	14030	6120	6376	10973	5617	11735	6377	6124	10466	5863	11479	5101	13006	6631	6122	12244	6122	15051	7904	7907	18616	8671	16580	8669	10199	20663	10459	21422	12497	23465	11221	11220	21676	10457	18616	8928	9183	17342	10712	19641	9434	19129	11476	11223	19642	7906	17087	8165	8418	22701	11988	27035	14280	26778	11732	13006	29330	15045	26529	12752	11734	23720	11989	24743	10965	10962	22950	10456	17599	7652	20911	10713	9434	18615	9948	17852	7395	6887	14027	7651	15813	7906	15049	5869	6888	11992	5614	11223	5358	5866	10458	5610	10460	4595	5100	8420	3574	7394	4336	6380	3063	2807	5103	2553	5611	2806	3060	6376	2296	4335	2041	3572	2551	1785	3060	1786	5100	2805	1784	3063	1532	3062	1276	2808	1784	2039	3317	1276	3826	1785	1531	4335	2041	4337	2805	2040	4847	2550	3314	1785	4590	1276	1785	4338	2551	4590	1021	256	255	0	256	0	0	0	0	255	255	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	1021	1020	257	2	0	512	766	1276	1784	1020	257	1020	765	765	765	1276	1277	1531	1276	3060	3316	3061	3570	2805	1531	1022	2806	4082	6373	6119	4846	3825	3823	2809	4335	4592	4336	3571	1787	1786	768	1788	5611	5864	4082	768	1790	4590	7394	7397	5356	7142	6374	6377	8163	6886	7652	7144	7145	7144	7144	7905	8418	8167	8929	7145	8927	9945	10968	10964	11221	12752	11476	10202	8162	11223	11222	10718	10969	8673	12752	13007	12751	10202	9694	13006	13769	11728	11224	9690	11985	12749	14790	13515	11732	9184	8928	12497	17087	15301	13516	11987	10970	9695	10968	13519	14539	15554	13775	11480	13769	14282	14027	15047	13768	12244	12496	11480	11735	12752	12245	11225	12243	13009	11987	11481	13263	16064	15554	16828	15301	12501	13266	13007	11221	14535	15813	13010	9692	9438	8421	9441	10974	11228	12752	15558	16838	16832	15303	15049	17598	17595	15304	16324	15561	13267	14287	13263	15306	15050	16323	13776	15815	15054	17344	17596	19639	20908	20659	18876	14535	14029	11989	10714	10969	11221	10711	9183	10203	8416	10715	9184	7653	12494	13262	11219	10968	12498	9946	7141	8416	6886	6633	8160	8928	7395	7653	8926	8414	7398	8928	10712	11225	12752	12757	10968	7142	8678	8416	8674	8927	8419	8416	9184	11732	10455	10463	9689	11475	12753	12240	13007	13008	12502	10969	10965	12242	14538	16070	15813	12241	13515	17340	17341	16575	16832	18617	17597	15302	15047	16325	18106	16322	16069	15048	16576	16835	17594	13773	15046	16835	18614	17856	16833	16324	17092	16836	15047	16321	14795	15046	13259	13010	10204	7654	7657	7906	9183	10202	6380	8162	6884	7909	7655	8417	7143	6378	5867	6887	6634	6378	7396	6885	6123	5866	5611	6632	6635	5614	5100	4082	4849	4083	4592	3061	3318	2552	4847	4079	4335	4083	3063	4081	3825	2296	2039	2551	3317	3316	3317	3571	3063	3317	2806	2549	1785	1785	1530	1786	2040	1530	3316	2295	1530	1023	2297	2805	1785	2041	4080	4334	3316	4336	4336	3061	2551	511	510	510	0	255	1	0	0	510	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	765	765	765	256	256	256	257	2	510	1022	1529	2551	3571	1022	512	1530	4337	3824	4590	4082	5357	8162	8924	5865	5354	4592	6122	5358	3061	2299	6123	10458	9437	8417	9693	12752	16576	13260	10967	7398	8416	8926	8929	9440	12496	16832	15809	11224	9438	17086	20652	19126	23463	22695	12500	8422	6893	8421	9693	6888	7398	6380	8418	7400	5357	6886	6634	7400	7652	11473	14793	17090	18617	17083	15813	14540	17346	18616	21169	23719	22961	17856	15811	21424	23467	26015	21934	18620	16833	14794	16320	20912	21935	21168	18364	20154	23214	22453	19383	18620	19641	18617	14036	12497	10972	12253	12501	11223	9693	15048	17344	17342	15047	12496	12243	14282	15811	16576	15047	17593	16833	15813	14283	17086	17087	17594	17339	17854	16321	17086	14798	14025	13006	13009	15302	13772	10965	12497	17087	16830	14535	15300	13517	11989	11221	11730	10204	9693	8926	6377	7396	6124	5612	6119	5613	5611	4847	5612	6633	5866	7140	5869	6377	6632	6376	7141	6374	5865	6636	6886	6629	6377	6632	5354	6378	6377	5611	8925	10206	8926	9950	10711	13772	18108	22186	22950	16576	15305	11736	10719	10207	11994	10713	10968	14030	15301	20144	18614	15560	11735	10458	13520	14029	14284	12246	15554	15810	14792	15813	14541	12754	15301	13006	11734	10969	11731	13265	12754	12243	13008	14286	12503	13518	14282	12753	12244	13263	10964	10714	9696	8927	9438	13003	11735	10970	12245	13258	12241	10459	10457	11216	10714	9948	10201	10968	10966	10457	9694	9185	10713	10205	9436	10711	9187	6635	8929	8417	8164	8931	7145	4848	5103	4339	4085	3573	3826	5357	4082	4078	4335	2041	2042	1530	511	1786	1786	765	2807	2296	2553	1530	1787	2551	1277	3060	2295	2804	3570	5101	3572	6121	6377	5865	4080	256	255	1020	511	255	0	512	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	18620	17601	19130	26267	22443	18106	22445	25251	19125	15819	13521	20661	20655	17342	24229	26016	20148	19896	18617	14031	14031	16831	17853	14541	7142	6122	7146	8690	9693	11478	11480	12245	10969	14028	15307	16330	19634	18871	18111	18874	20919	21424	30344	26267	18621	20656	26010	21676	17858	18363	19643	24484	18112	16835	24480	18873	16837	19892	22445	19639	17086	11225	12753	21421	17849	15043	14285	15817	17340	15813	14792	18871	16065	18619	19382	15561	16325	14290	17852	24991	21171	20663	23208	23972	25762	21929	21426	24226	19127	16070	15563	17344	15304	12751	17855	15556	12749	10204	10454	13518	11476	11990	13769	8162	7905	13262	13006	10456	11986	15043	8163	5865	6374	3315	2300	5612	5356	3062	5610	5099	9437	8415	10712	8927	8672	9944	8674	6635	8161	10712	13002	12495	13514	8671	3321	3064	3575	4081	5613	5097	4340	7142	18874	25245	13260	4334	4592	6123	3321	5616	6126	10460	6381	11991	13267	8932	5618	10459	16068	14024	10711	9948	11986	11220	12499	10455	7398	9693	10203	10200	14027	17088	13259	10712	10972	9694	12240	11733	12248	13262	10709	14023	14536	16323	12498	13009	15301	13519	9439	9949	12753	9948	7653	8671	11474	10459	8673	6886	5613	5358	4593	11478	15557	14033	12241	12493	12754	10967	10202	8163	7148	10457	8932	10974	10971	10712	10966	9945	9951	10975	10202	7657	6375	5612	5613	4591	6378	5616	5611	6377	10456	11223	13772	13258	10462	18364	1788	262	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	765	1020	1022	1530	1275	2806	4080	769	2040	3570	2552	2805	4083	3573	3317	4592	2804	3062	2807	2806	3571	3828	3826	2553	2301	4595	4847	4591	6122	8162	10710	8162	6377	9689	9949	10200	9182	7654	5872	11223	13261	11986	13260	15556	15299	12496	11733	11226	13260	15049	15305	13522	15300	14284	13515	15558	16325	18360	18362	18367	17594	18363	17852	17853	17597	18111	16322	19379	19129	19635	15043	16323	18109	19378	19643	19890	19892	19381	19639	22186	17089	19130	18105	18365	19382	17345	17340	19891	22698	20149	18875	17857	18879	22193	20916	19896	20148	18109	17849	18109	19127	17598	15815	17090	15558	15055	15304	17341	19130	20148	15558	15052	15303	16325	18869	15559	16072	16577	16834	14795	13773	12245	15306	14796	19387	20146	20400	21166	23207	21932	21425	16580	16838	21420	18873	19126	18108	19638	19130	18360	13771	13775	9440	9437	8675	9695	10967	11983	11475	9688	8164	6122	6378	4592	4080	5101	5872	6632	6633	7397	8671	8672	8417	8163	8927	8164	6631	6122	5615	6124	8162	6377	7394	8927	9691	9692	8929	10711	13006	12499	14026	12756	11225	13518	14028	14538	16326	16831	13771	12242	9691	10714	10460	10460	10200	12750	11987	12241	12496	11478	10967	12496	11985	9949	7141	9691	8672	8161	7400	6126	6381	8419	6634	7399	8163	7911	7654	9182	8677	10710	10967	10458	10460	10200	9440	10203	10708	10206	9438	7907	9436	9438	9951	9947	11731	10457	12754	16065	11477	7651	5869	6380	6630	2808	3316	3316	2043	2550	3570	3316	2554	2551	2551	3828	2552	2550	2295	2552	3319	4846	6120	6122	6376	5870	5867	4594	4594	4082	5356	3830	4083	3316	3314	3827	3572	3061	2041	2297	2552	3315	2807	2041	2041	3060	3316	3317	3315	2804	2042	2806	2549	2807	1277	1275	256	768	2042	1530	766	1021	1785	1530	1022	2040	1786	1532	1276	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	255	256	766	1275	1531	1784	2040	1275	1021	1785	2804	3062	3571	2043	2806	2807	2298	2042	2041	3062	3061	3061	2806	1530	2043	2296	2807	2296	2805	1789	3061	3569	3063	2553	4594	5357	5359	5361	6631	4843	4337	4335	5357	5611	6634	6379	6377	8670	9945	10204	9691	8413	9690	9181	7650	9694	8415	7907	9183	10455	10200	9184	10458	9184	9182	8926	9435	9693	10458	11477	11986	12240	12750	13514	13773	15047	14026	14537	13770	14279	14028	13768	12242	14538	13773	14535	15046	14535	14028	14538	15299	15558	15557	15044	14285	15562	17088	16834	15556	16066	19127	17344	17085	16065	14537	14794	15817	15811	15553	15301	13769	16323	13263	12751	11735	13771	14794	14026	13773	13015	14028	13772	14029	15556	16320	16836	16576	17341	16321	15810	15814	14285	13773	15046	16065	15049	15812	15556	14283	15813	16832	18622	17086	15818	18112	16076	17854	19639	19646	19127	21932	20401	19378	18361	17599	18368	17092	18624	18109	20406	18871	18107	18620	17605	16839	15813	16071	18618	19636	16836	19384	17346	15560	16576	14284	11482	11985	11990	10968	10206	11733	11991	11987	9948	11225	9948	10968	13515	13771	13262	13519	14538	13007	12244	12750	14286	13007	15049	17338	15557	18618	17595	17088	14793	12753	12755	13776	13519	10973	11475	11475	10716	10207	10206	9438	9440	10714	10966	11475	13264	11733	11224	12758	11987	12749	13776	16068	14027	14282	14538	14284	11475	10201	8677	8927	6886	6634	6379	8417	7650	6886	6119	6375	6123	5356	4594	4082	4079	3828	3827	3826	3826	4338	3316	2807	2551	2043	2552	2298	1020	1276	1022	1022	1275	767	1022	2040	1276	1021	1022	1022	513	766	509	510	765	1021	765	766	1785	1021	1531	2297	3317	4080	5356	4589	4847	4083	4080	3828	4593	4335	3827	3570	4081	4079	3826	4082	3318	3316	2298	3063	3060	2806	2806	3570	2550	3062	3316	2552	2296	3062	2807	2806	3828	3316	3065	3317	2549	2297	3570	4591	2552	2550	2039	2040	1785	1786	1531	1022	1531	1020	1276	1532	1275	2295	1276	765	1787	1276	1275	1531	1785	1532	1020	510	766	1020	511	1021	1020	1276	1277	1276	1020	1021	1020	510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
